104.61
106.78
105.91
105.9
105.02
105.12
106.42
109.46
108.19
105.22
106.12
106.95
108.9
104.95
105.12
104.91
104
101.32
101.9
101.36
103.06
106.06
106.26
104.22
105.84
101.93
102.46
101.07
96.55
94.25
91.66
91.01
92.66
94.65
94.17
95.58
94.02
92.31
90.51
90.3
90.1
89.35
91.07
91.8
92.05
94.59
95.78
97.1
94.95
95
94.86
95.46
100
108.04
103.47
105.22
108.8
101.43
99.87
97.95
100.71
99.16
96.73
99.21
101.21
99.28
93.91
91.78
92.16
92.8
91.91
92.26
89.24
88.8
88.16
86.77
88.71
89.7
88.73
88.95
86.46
87.93
89.81
88.26
90.25
89.63
89.15
90.86
91.2
95.31
95.85
93.56
93.07
93.95
95.15
97.31
99.87
100.83
101.28
101.45
95.44
96.25
97.6
98.82
97.33
95.83
97.8
98.5
98.99
98.72
96.03
96.73
94.17
87.4
88.91
88.65
86.7
83.49
87.07
90.5
94.66
96.58
92.6
94.82
104.93
